15055;18416
15055;13490
15055;15507
15055;14390
15055;14841
18416;21776
18416;19765
18416;17080
18416;18648
21776;19765
21776;23125
21776;21336
13490;15507
13490;12149
13490;14390
13490;11703
13490;13497
13490;14841
9906;12149
9906;11703
15507;19765
15507;14390
15507;17080
15507;13497
15507;14841
15507;15962
12149;14390
12149;11703
12149;13497
19765;23125
19765;18648
19765;21336
19765;17755
19765;19099
19765;21115
25140;23125
25140;26040
25140;23800
25140;25147
23125;21336
23125;23800
23125;25147
23125;22683
14390;17080
14390;13497
14390;14841
14390;15962
11703;13497
17080;18648
17080;14841
17080;15962
17080;17755
17080;19099
18648;21336
18648;17755
18648;19099
18648;21115
26040;23800
26040;27834
26040;25147
13497;14841
13497;13731
21336;23800
21336;19099
21336;21115
21336;22683
23800;25147
23800;22683
14841;15962
14841;13731
14841;15076
29401;27834
29401;29635
15962;17755
15962;15076
15962;16869
27834;25147
27834;27620
17755;19099
17755;16869
19099;21115
19099;19109
25147;22683
25147;25381
21115;22683
21115;21574
22683;22917
8350;8129
8350;9474
8350;13731
8129;9474
8129;8139
32768;31426
32768;32772
32768;30981
9474;15303
9474;8139
9474;9484
31426;29635
31426;32772
31426;30981
13731;15076
13731;15303
15076;16869
15076;15303
29635;27620
29635;30981
29635;28967
16869;19109
16869;15303
16869;17544
16869;19113
32772;30981
32772;33005
27620;25381
27620;28967
27620;26504
19109;21574
19109;17544
19109;19113
19109;20905
25381;22917
25381;26504
25381;23369
21574;22917
21574;19113
21574;20905
21574;23369
22917;20905
22917;23369
30981;28967
30981;30991
15303;17544
28967;26504
28967;29648
28967;28081
17544;19113
26504;23369
26504;26290
19113;20905
20905;23369
23369;24498
23369;23378
8139;9484
8139;8366
8139;9712
8139;7921
8139;9715
9484;8366
9484;11054
9484;9712
9484;7921
9484;11281
9484;9715
8366;9712
8366;7921
8366;9715
11054;12175
11054;9712
11054;11281
11054;12627
11054;9715
11054;11509
33005;30991
33005;33009
33005;32564
12175;9712
12175;11281
12175;12627
12175;23378
12175;13747
12175;11509
12175;13751
30991;29648
30991;33009
30991;30547
30991;28756
30991;32564
9712;7921
9712;11281
9712;9715
9712;11509
29648;28081
29648;30547
29648;28756
7921;9715
7921;8380
11281;12627
11281;9715
11281;13747
11281;11509
33009;30547
33009;32564
28081;26290
28081;30547
28081;28756
26290;24498
12627;13747
12627;11509
12627;13751
24498;23378
24498;22937
9715;11509
9715;8380
9715;9950
23378;21593
23378;22937
13747;15316
13747;11509
13747;13751
13747;15544
30547;28756
30547;32564
15316;16437
15316;13751
15316;15544
15316;17561
28756;16437
11509;13751
11509;9950
11509;11071
16437;15544
16437;17561
32564;22937
13751;15544
15544;17561
17561;19801
19801;21593
21593;22937
8380;9950
8380;8383
8380;10177
8380;8390
9950;8383
9950;11071
9950;10177
9950;11522
9950;11526
9950;8390
9950;10184
8383;10177
8383;8390
8383;7944
11071;10177
11071;11522
11071;11526
11071;10184
11071;11529
10177;11522
10177;11526
10177;8390
10177;10184
10177;11529
10177;9738
11522;13316
11522;11526
11522;10184
11522;11529
11522;12874
11522;11308
11522;12429
33025;30787
33025;32808
33025;33035
13316;11526
13316;25862
13316;14440
13316;11529
13316;12874
13316;12429
30787;28997
30787;32808
30787;31018
30787;29675
30787;31021
11526;10184
11526;14440
11526;11529
11526;9738
11526;12874
11526;11308
11526;12429
8390;10184
8390;7944
8390;9738
28997;27653
28997;27209
28997;31018
28997;29675
28997;27884
28997;29006
27653;25862
27653;27209
27653;29675
27653;27884
27653;29006
25862;27209
25862;27884
10184;7944
10184;11529
10184;9738
10184;11308
14440;18473
14440;12874
14440;12429
7944;9738
7944;7506
11529;9738
11529;12874
11529;11308
11529;12429
32808;31018
32808;33035
32808;31021
32808;33039
32808;31696
32808;33042
18473;22506
27209;22506
27209;29675
27209;27884
27209;29006
27209;28114
27209;26547
9738;11308
9738;9300
12874;11308
12874;27884
12874;12429
31018;29675
31018;33035
31018;31021
31018;29006
31018;33039
31018;31696
31018;29905
31018;31699
29675;27884
29675;31021
29675;29006
29675;31696
29675;29905
29675;28114
29675;29909
11308;12429
11308;10870
11308;11991
33035;31021
33035;33039
33035;31696
33035;33042
33035;31699
27884;29006
27884;29905
27884;28114
27884;26547
27884;27894
12429;29006
12429;10870
12429;11991
31021;29006
31021;33039
31021;31696
31021;29905
31021;33042
31021;31699
31021;29909
29006;29905
29006;28114
29006;29909
29006;27894
33039;31696
33039;33042
33039;31699
31696;29905
31696;33042
31696;31699
31696;29909
7506;9300
7506;8182
29905;28114
29905;31699
29905;29909
29905;27894
33042;31699
28114;26547
28114;29909
28114;27894
28114;26774
9300;10870
9300;8182
9300;9752
9300;10873
26547;24756
26547;27894
26547;26774
26547;24983
31699;29909
24756;26774
24756;24983
10870;11991
10870;9752
10870;10873
10870;12442
29909;27894
8182;9752
27894;26774
11991;9752
11991;13560
11991;10873
11991;12442
11991;14012
26774;24983
9752;10873
13560;14680
13560;12442
13560;14012
13560;15132
14680;12442
14680;14012
14680;15132
14680;16029
10873;12442
12442;14012
14012;15132
14012;16029
15132;16029
14496;17186
17186;20771
20771;22787
