34517;33174
33174;32279
11671;12344
32279;30936
12344;14137
30936;29145
14137;15706
29145;27578
15706;17499
27578;25787
17499;18619
25787;19739
18619;19739
18619;19742
18619;18177
19739;19742
19739;21086
19739;20193
19742;21086
19742;20193
23326;22430
23326;24001
23326;22433
21086;22430
21086;20193
21086;21313
22430;21313
22430;22433
18177;20193
18177;17285
25121;24001
25121;25573
20193;21313
20193;19301
20193;20870
24001;22433
24001;23334
21313;22433
21313;20870
22433;23334
7877;9895
7877;7433
17285;19301
19301;20870
25573;23334
20870;23334
9895;8779
9895;28714
9895;10124
34981;33862
34981;34987
33862;32296
33862;33644
32296;31177
32296;32301
7433;8779
7433;7216
31177;29834
31177;30734
29834;28714
29834;30734
29834;29391
8779;10124
28714;29391
34987;33644
34987;35664
10124;29391
33644;32301
32301;30734
30734;29391
7216;9458
7216;7668
35664;11252
35664;35221
9458;11252
9458;9238
9458;10359
7668;9238
7668;7448
7668;8569
11252;10359
11252;12376
9238;10359
9238;8569
9238;9242
35221;33654
10359;12376
10359;9242
10359;11036
33654;13497
7448;8569
7448;7003
12376;13497
12376;11036
12376;12381
12376;13278
8569;9242
8569;7003
13497;12381
13497;13278
9242;11036
7003;29857
11036;12381
12381;13278
35452;34333
13278;14622
34333;33438
14622;16639
33438;32319
16639;18208
32319;30976
30976;29857
7907;9925
7907;7911
35683;34788
35683;35463
34788;33669
34788;35463
34788;34120
9925;33669
7911;31435
33669;34120
35463;34120
34120;32330
32330;31435
7917;9936
7917;7699
35470;33903
35470;35699
9936;31441
9936;9717
33903;31441
33903;34580
33903;33461
7699;9717
7699;7703
31441;32119
35699;34580
35699;35703
9717;11959
9717;9273
34580;33461
34580;35703
34580;34808
33461;32119
33461;34808
33461;33242
7703;9273
7703;7484
11959;13528
11959;11291
32119;13528
32119;33242
35703;34808
35703;35037
13528;13757
9273;11291
9273;8605
34808;33242
34808;35037
11291;13757
33242;15774
33242;33694
7484;8605
7484;7265
13757;15774
8605;31008
8605;8386
8605;9283
35037;33694
35037;35713
35037;34818
33694;32127
33694;34818
33694;33699
32127;31008
32127;32132
7265;8386
7265;7717
35713;34818
35713;35046
31008;32132
31008;31013
8386;9283
8386;7717
8386;9287
34818;33699
34818;35046
9283;10628
9283;9287
33699;32132
33699;33703
10628;11749
10628;10857
32132;31013
32132;32360
7717;9287
7717;7498
11749;13094
11749;10857
11749;11753
31013;29670
31013;32360
31013;30570
13094;14439
13094;11753
29670;28327
29670;30570
29670;28779
35046;33703
35046;35721
35046;34602
9287;10857
9287;8843
9287;9740
14439;15112
28327;27431
28327;28779
28327;27435
27431;15112
27431;27435
33703;32360
33703;34602
33703;32812
10857;11753
10857;9740
10857;11085
7498;8843
7498;7278
32360;30570
32360;32812
32360;31469
11753;27435
11753;11085
35721;34602
35721;35502
30570;28779
30570;31469
30570;30350
8843;9740
8843;9072
28779;27435
34602;32812
34602;35502
9740;11085
9740;9072
32812;31469
11085;30350
7278;9072
7278;7282
31469;30350
35502;9072
35502;35730
35502;34611
9072;9076
7282;9076
35730;34611
9076;9974
34611;32821
9974;31478
32821;31478
7290;8636
7290;7517
8636;7517
8636;10654
8636;8639
8636;9535
7517;8639
10654;11551
10654;9535
10654;10432
10654;11329
8639;9535
11551;12447
11551;10432
11551;11329
11551;12450
9535;10432
12447;13792
12447;11329
12447;12450
12447;13347
13792;14465
13792;12450
13792;13347
13792;14243
10432;11329
14465;15809
14465;13347
14465;14243
14465;15140
11329;12450
15809;16930
15809;15140
15809;16036
15809;16933
12450;13347
16930;17826
16930;16036
16930;16933
16930;17605
17826;19171
17826;16933
17826;17605
19171;21187
13347;14243
21187;22083
14243;15140
15140;16036
16036;16933
16933;17605
19628;20973
19628;18735
19628;20527
23661;22541
23661;24559
23661;23439
20973;22541
20973;20527
20973;22095
22541;23439
22541;22095
18735;20527
24559;23439
20527;22095
23439;22095
