8333;9680
35435;34319
9680;8340
9680;11701
13490;16630
34319;35219
34319;32531
8340;10361
11701;13272
35219;33432
16630;18872
32531;30296
32531;33432
10361;12158
13272;14843
26039;24695
18872;21336
24695;23128
21336;23128
8796;11042
8796;8354
30296;28507
14843;16413
33432;31868
28507;26941
16413;18879
12158;13280
35227;35457
35227;33216
26941;24926
31868;30303
18879;19999
24926;22463
19999;22463
13280;15299
11042;12614
8354;30765
30303;17093
15299;17093
35457;34117
33216;12614
33216;34117
8362;10383
34117;32106
32106;30765
10383;12179
10383;9492
8369;9492
12179;14872
12179;11962
9492;8825
9492;11962
35025;33461
35025;35479
8825;10622
14872;17338
11962;13757
33461;31897
33461;34362
35479;34362
31897;30332
31897;32351
13757;15103
13757;13315
34362;32351
10622;13315
30332;15103
32351;30563
13315;15334
30563;15334
10863;15352
34603;30356
9080;12896
15352;20732
30356;24987
20732;24987
12896;17383
32828;29251
32828;32834
35068;32834
17383;20297
29251;24776
32834;21199
20297;24776
34182;32618
34182;35083
32618;31053
32618;33519
35083;33519
31053;29488
31053;31508
33519;31508
29488;27922
27922;25684
25684;24117
31508;28824
28824;27258
27258;25692
25692;24125
