13914;15034
15034;15930
15930;17051
17051;17947
17947;18843
18843;19740
19740;20412
20412;21532
20412;21536
21532;22205
21532;21536
21532;22432
22205;23549
22205;21536
22205;22432
23549;24446
23549;22432
23549;23777
24446;25342
24446;23777
24446;24897
25342;26462
25342;24897
25342;26018
26462;27135
26462;26018
26462;26914
27135;28031
27135;26018
27135;26914
28031;28927
28031;26914
28927;30048
30048;30944
30944;32065
21536;22432
21536;21764
21536;22660
32065;32961
22432;23777
22432;21764
22432;22660
32961;34081
23777;24897
23777;22660
23777;24005
23777;24901
34081;34754
24897;26018
24897;24005
24897;24901
24897;25798
26018;26914
26018;24901
26018;25798
26018;26470
26914;25798
26914;26470
21764;22660
21764;21993
22660;24005
22660;21993
24005;24901
24005;23785
24901;25798
24901;23785
24901;24906
25798;26470
25798;24906
25798;26698
26470;26698
18631;20424
20424;21993
21993;23785
23785;24906
24906;26698
26698;28267
26698;26704
9674;11018
9674;9902
28267;29612
28267;28049
28267;28497
11018;11466
11018;9902
11018;11023
11018;11919
11466;11023
11466;11919
11466;26704
29612;29393
9902;11023
9902;9685
11023;11919
11023;11029
11919;13039
11919;11926
13039;26933
26704;28049
26704;26933
28049;28497
28049;29393
28049;26933
28049;28053
28497;29393
28497;28053
28497;29174
29393;30290
29393;29174
29393;30518
30290;31410
30290;30518
31410;32306
31410;30518
31410;31415
32306;31415
9685;11029
26933;28053
26933;26715
11029;11926
28053;29174
11926;13494
29174;30518
13494;23802
30518;31415
23802;24474
24474;25371
25371;26715
25371;26718
26715;27163
26715;26718
26715;27166
27163;29852
27163;26718
27163;27166
9468;10812
10812;11709
10812;11039
10812;11935
10812;10818
29852;30749
29852;30976
11709;13053
11709;11039
11709;11935
11709;12607
11709;10818
11709;12162
30749;31645
30749;30976
13053;13726
13053;11935
13053;12607
13053;12162
13053;13059
13053;13731
31645;32990
31645;30976
13726;15070
13726;12607
13726;13059
13726;13731
13726;14403
32990;35679
15070;16190
15070;14403
15070;15075
16190;17535
16190;16196
16190;16868
26718;27166
26718;25602
26718;26498
26718;26947
27166;30976
27166;26498
27166;26947
35679;36575
35679;36130
17535;18207
17535;16868
17535;17764
11039;11935
11039;10818
11039;12162
36575;36130
18207;19104
18207;17764
18207;18661
11935;12607
11935;10818
11935;12162
11935;13059
19104;25602
19104;18661
12607;12162
12607;13059
12607;13731
30976;36130
30976;30084
30976;31204
10818;12162
10818;10152
10818;11048
25602;26498
36130;35910
36130;36582
12162;13059
26498;26947
26947;30084
13059;13731
13059;14403
13731;14403
13731;15075
14403;15075
15075;16196
30084;31204
16196;16868
31204;35014
16868;17764
17764;18661
35014;35910
35910;36582
8807;9479
8807;10152
8807;8812
8807;9708
9479;10152
9479;11048
9479;8812
9479;9708
10152;11048
10152;9708
11048;9708
11048;35474
8812;9708
8812;8592
8812;9488
9708;9488
9708;10161
8592;9488
8592;8373
8592;9045
9488;10161
9488;9045
9488;9941
10161;9045
10161;9941
10161;10614
10161;34138
35474;36146
8373;9045
8373;7931
9045;9941
9045;8827
9941;10614
9941;9724
10614;11510
11510;12182
11510;11068
12182;11965
12182;34143
34138;35483
34138;34143
35483;35263
35483;35712
7931;8827
7931;7711
7931;8608
8827;9724
8827;7711
8827;8608
8827;9280
9724;11068
9724;8608
9724;9280
9724;10176
11068;11965
11068;10176
11068;11297
11965;12861
11965;11297
11965;12193
11965;13089
12861;13533
12861;12193
12861;13089
12861;13762
13533;14430
13533;13089
13533;13762
13533;14658
14430;15326
14430;13762
14430;14658
14430;15554
15326;15998
15326;16670
15326;14658
15326;15554
15326;16003
15998;16670
15998;15554
15998;16003
16670;21825
16670;15554
16670;16003
34143;35263
35263;35712
7711;8608
7711;7940
7711;8612
8608;9280
8608;7940
8608;8612
9280;10176
9280;8612
9280;9957
10176;11297
10176;9957
21825;23169
21825;22053
11297;12193
23169;23617
23169;22053
23169;23622
12193;13089
23617;24738
23617;23622
23617;24294
13089;13762
24738;25634
24738;24294
24738;25414
13762;14658
25634;25414
25634;26535
14658;15554
14658;16003
15554;16003
16003;22053
7940;8612
8612;9957
9957;21833
22053;23622
22053;21833
23622;24294
23622;23402
23622;24074
24294;25414
24294;23402
24294;24074
24294;24971
25414;26535
25414;24971
25414;25867
26535;25867
26535;26763
21833;23402
23402;24074
24074;24971
24971;25867
25867;26763
26763;27660
27660;28780
28780;29900
29900;31245
31245;32141
6855;8199
6855;6857
6855;7753
8199;9095
8199;7753
8199;8650
9095;10440
9095;7753
9095;8650
9095;9770
10440;11560
10440;9770
10440;10442
11560;12681
11560;10442
12681;13801
6857;7753
6857;6637
6857;7310
13801;20972
7753;8650
7753;7310
7753;7982
7753;8654
8650;9770
8650;7982
8650;8654
9770;10442
9770;8654
9770;10223
10442;20751
10442;10223
10442;11119
20972;22541
20972;20751
20972;21423
22541;23213
22541;21423
22541;22319
22541;23440
23213;24333
23213;22319
23213;23440
23213;24336
24333;25230
24333;23440
24333;24336
24333;25232
6637;7310
25230;26350
25230;24336
25230;25232
25230;26353
7310;7982
7982;8654
26350;27246
26350;25232
26350;26353
26350;27249
8654;10223
27246;28143
27246;26353
27246;27249
27246;28145
20751;21423
21423;22319
28143;27249
28143;28145
28143;28818
10223;11119
22319;23440
11119;12016
23440;24336
12016;12912
24336;25232
25232;26353
26353;27249
27249;28145
28145;28818
